瞿,3目目隹,
瞽,2鼓目,
睑,2目佥,
瞻,2目詹,
瞸,2目葉,
瞆,2目贵,
瞵,2目粦,
瞳,2目童,
瞲,2目矞,
瞰,2目敢,
瞫,2目覃,
瞪,2目登,
瞨,2目菐,
瞧,2目焦,
瞦,2目喜,
瞢,4艹罒冖目,
瞠,2目堂,
瞟,2目票,
瞒,3目艹两,
瞝,2目离,
瞚,2目寅,
瞙,2目莫,
眍,2目区,
瞖,2殹目,
瞑,2目冥,
瞏,2罒袁,
瞎,2目害,
瞍,2目叟,
瞌,2目盍,3目去皿,
瞋,2目真,
眯,2目米,
瞅,2目秋,
瞄,2目苗,
瞃,2目盾,
瞂,2盾犮,
睾,3丶罒幸,
睽,2目癸,
睼,2目是,
睻,2目宣,
睹,2目者,
睸,2目眉,
睷,2目建,
睶,2目春,
睳,2目奎,
睰,2目若,
睮,2目俞,
睭,2目周,
睬,2目采,
睫,2目疌,
睪,2罒幸,
睩,2目彔,
睨,2目兒,
睦,2目坴,4目土儿土,
睥,2目卑,
督,2叔目,
睢,2目隹,
睡,2目垂,
睠,2目卷,
睟,2目卒,
睐,2目来,
睁,2目争,
睛,2目青,
睘,4罒一口?,
睖,2目夌,
睕,2目宛,
睎,2目希,
睍,2目見,
睌,2目免,
睋,2目我,
睊,2目肙,
睈,2目呈,
睇,2目弟,
睆,2目完,
睅,2目旱,
睄,2目肖,
睂,4仌丨厂目,
眿,2目永,
眼,2目艮,
眺,2目兆,
眹,2目关,
眷,3丷夫目,2?目,
眶,2目匡,
眵,2目多,
眴,2目旬,
眳,2目名,
眱,2目夷,
眰,2目至,
眮,2目同,
眭,2目圭,
眨,2目乏,
眧,2目召,
眦,2目此,
眥,2此目,
眣,2目失,
眢,2夗目,
眡,2目氐,
眠,2目民,
真,4十目一八,2直八,
眞,5匕目丨一八,
眝,2目宁,
眛,2目未,
眚,2生目,
眙,2目台,
眘,3大丷目,
眗,2目句,
眖,2目兄,
眕,3目人彡,
眔,4目丨八八,
眓,2目戉,
眑,2目幼,
眏,2目央,
県,4目丨一小,
看,2手目,
眊,2目毛,
眉,3尸丶目,
眈,2目冘,
眇,2目少,
眆,2目方,
眅,2目反,
眄,2目丏,
眃,2目云,
眂,2目氏,
眀,2目月,
盿,2目文,
盾,3厂十目,
盺,2目斤,
盹,2目屯,
相,2木目,
偫,2亻待,
兝,2克分,
盶,2目元,
怕,2忄白,
劺,2牟力,
俳,2亻非,
亟,4丂口又一,
战,2占戈,
幚,2邦巾,
徖,2彳宗,
下,2一卜,3一丨丶,
捓,2才邪,
懊,2心奥,
栰,2木伐,
徒,2彳走,
得,4彳日一寸,
旒,6方丿一亠厶川,4方丿一?,
式,2弋工,
山,2凵丨,
姑,2女古,
墙,2土啬,
平,2干丷,
好,2女子,
慵,2忄庸,
媒,2女某,
峒,2山同,
呗,2口贝,
呒,2口无,
嗉,2口素,
伭,2亻玄,
懵,2忄瞢,
冀,2北異,
喠,2口重,
偌,2亻若,
劻,2匡力,
准,2冫隹,
娏,2女尨,
占,2卜口,
到,2至刂,
兔,5刀口丨儿丶,
幜,2巾景,
厦,2厂夏,
屃,2尸贝,
怖,2忄布,
忱,2忄冘,
懥,2忄疐,
崩,2山朋,
思,2田心,
悦,2忄兑,
暳,2日彗,
婵,2女单,
孛,3十冖子,
勖,2冒力,
峥,2山争,
呙,2口内,
廾,3一丿丨,
崦,2山奄,
勂,2告力,
吰,2口厷,
喥,2口度,
倏,2攸犬,
伷,2亻由,
偲,2亻思,
世,3廿丨一,
杳,2木日,
导,2巳寸,
卓,3卜日十,
侠,2亻夹,
奔,2大卉,
娖,2女足,
惤,2忄弦,
涂,2氵余,
暺,2日單,
峡,2山夹,
妨,2女方,
惼,2忄扁,
岳,2丘山,
戳,2翟戈,3羽隹戈,
寰,2宀睘,
婢,2女卑,
乩,2占乙,
噶,2口葛,
峋,2山旬,
兘,2元台,
偨,2亻奓,
堇,3廿口丰,
勄,2每力,
兦,3丨一入,
呔,2口太,
崂,2山劳,
倬,2亻卓,
屏,2尸并,
劬,2句力,
伹,2亻且,
屒,2尸辰,
志,2士心,
拙,2才出,
嵡,2山翁,
丫,3丶丶丨,
揖,2才咠,3手口耳,
娗,2女廷,
壡,2睿圣,
恿,2甬心,
尉,3尸示寸,
嵓,2山品,
幖,2巾票,
嫾,2女粦,
徢,2彳疌,
壖,2土需,
娂,2女共,
嚰,2口磨,
凭,2任几,
倭,2亻委,
夤,2夕寅,
兗,2亠兌,
戮,2翏戈,
伡,2亻车,
婀,2女阿,
闷,2门心,
喣,2呴灬,
崃,2山来,
勀,2克力,
伳,2亻世,
偰,2亻契,
吖,2口丫,
季,2禾子,
展,3尸??,
怨,2夗心,3夕?心,
庸,3广聿冃,4广用冂二,
妇,2女彐,
俟,2亻矣,
娔,2女克,
尘,2小土,
势,3执力勢,
悠,2攸心,
城,2土成,
惪,2直心,
制,4丿二巾刂,
娍,2女成,
隽,2隹乃,
嬁,2女登,
喛,2口爰,
墓,2莫土,
厩,2厂既,
愀,2忄秋,
偪,2亻畐,
仄,2厂人,
娓,2女尾,
兛,2克千,
喤,2口皇,
吪,2口化,
直,4十目丨一,
嫫,2女莫,
咂,2口匝,
岣,2山句,
虑,2虍心,
溇,2氵娄,
嵟,2山隹,
屌,2尸吊,
樉,2木爽,
惹,2若心,
俑,2亻甬,
埮,2土炎,
嚺,3口罒遂,
嵕,4山凶八夂,
忧,2忄尤,
惥,2臾心,
懈,2忄解,
懪,2忄暴,
徟,2彳周,
侥,2亻尧,
寄,2宀奇,
伨,2人匀,
婊,2女表,
榛,2木秦,
劸,2圭力,
刍,2刀彐,
媲,3女囟比,
哪,2口那,
呋,2口夫,
嬍,6女彳山一王攵,
峄,4山又二丨,
崆,2山空,
湍,2氵耑,3氵山而,
敼,2喜攴,
四,2囗儿,
伿,2亻只,
枨,2木长,
垢,2土后,
勈,2甬力,
吺,2口殳,
嘶,2口斯,
帜,2巾只,
幽,3山幺幺,
姽,2女危,
懝,2忄疑,
夷,2大弓,3一弓人,
徆,2彳西,
心,4丿乚丶丶,
夂,3丿丿乀,
弈,2亦廾,
寂,2宀叔,
幕,2莫巾,
壒,2土蓋,
古,2十口,
啄,2口豖,
喒,2口昝,
婆,2波女,
夯,2大力,
壦,2土雚,
埶,2坴丸,
嬎,3女免生,
净,2冫争,
吣,2口心,
岷,2山民,
敻,4刀内目夂,
不,4一丿丨丶,
佀,4亻尸乛一,
伺,2亻司,
坊,2土方,
偹,2攸田,3亻丨备,
够,2句多,
勊,2克力,
屎,2尸米,
张,2弓长,
姼,2女多,
优,2亻尤,
惛,2忄昏,
宓,2宀必,
幐,4月丷夫巾,3月?巾,
徃,2彳生,
夼,2大川,
吀,2口千,
偢,2亻秋,
兏,3厂上儿,
坪,2土平,
倥,2亻空,
喐,2口郁,
凳,2登几,
桉,2木安,
盲,2目亡,
盱,2目于,
盰,2目干,
呠,2口本,
目,2囗二,
盭,4幺幸攵皿,
盬,5臣丿一古皿,
盫,3合酉皿,
荡,2艹汤,
盩,3幸攵皿,
卢,2卜尸,
盦,3今酉皿,
盥,3臼水皿,
盘,2舟皿,
监,6丨丨丿一丶皿,
盢,2畎皿,
盠,2彖皿,
盟,2明皿,
盏,2戋皿,
盝,2彔皿,
盗,2次皿,
盛,2成皿,
盚,2求皿,
盙,2甫皿,
盕,2汎皿,
盔,2灰皿,
盓,2汙皿,
盒,2合皿,
盎,2央皿,
盍,2去皿,
盌,2夗皿,
盋,2犮皿,
疧,2疒氏,
盉,2禾皿,
宠,2宀龙,
盇,2太皿,
盆,2分皿,
痤,2疒坐,
盄,2弔皿,
疚,2疒久,
盁,2乃皿,
径,2彳圣,
皿,2冊一,
嘘,2口虚,
皼,2壹皮,
僢,2亻舜,
皱,2刍皮,
疦,2疒夬,
悻,2忄幸,
皶,2查皮,
两,5一冂丨人人,
皴,2夋皮,
皳,2求皮,
干,2一十,
皯,2皮干,
皮,4乛丿丨又,2丿支,
唾,2口垂,
皬,2白霍,
皫,2白麃,
皩,2皇晃,
埼,2土奇,
皦,2白敫,
皥,2白臯,
皤,2白番,
皢,2白堯,
皡,2白皐,
皠,2白崔,
皞,2白皋,
皝,2皇光,
扁,2戸冊,
呓,2口艺,
皑,2白岂,
皙,2析白,
皘,2白青,
皗,2白周,
皖,2白完,
嵔,2山畏,
皔,2白旱,
皓,2白告,
皒,2白我,
背,2北月,
皏,2白并,
皎,2白交,
皍,3白匕卩,
皌,2白末,
皋,2白本,3白大十,
齐,3文丿丨,
皉,2白此,
皈,2白反,
皇,2白王,
痝,2疒尨,
捂,2才吾,
的,2白勺,
皃,2白儿,
畨,2米田,
皁,2白十,
皀,2白匕,
斺,4方丿一介,
百,2一白,
白,2丶日,
登,2癶豆,
发,3丿友丶,2丿犮,5丿一丿又丶,
屖,2尸辛,
恸,2忄动,
癳,2疒纍,
癫,2疒颠,
瘫,2疒难,
癯,2疒瞿,
瘾,2疒隐,
瘿,2疒婴,
癣,2疒鲜,
癞,2疒赖,
架,2加木,
疬,2疒历,
期,2其月,
疖,2疒节,
痒,2疒羊,
痴,2疒知,
瘪,3疒自仑,
癜,2疒殿,
棾,2林冗,
柹,5木丿?丨丿,
栝,2木舌,
疠,2疒万,
癗,2疒雷,
癖,2疒辟,
伯,2亻白,
癔,2疒意,
椽,2木彖,
棘,2朿朿,
癍,2疒斑,
嫭,2女虖,
癊,2疒陰,
瘅,2疒单,
痫,2疒闲,
痨,2疒劳,
癅,2疒畱,
癄,2疒焦,
癃,2疒隆,
疗,2疒了,
癁,2疒復,
癀,1,2疒黄,3病黄,
瘽,2疒堇,
瘼,2疒莫,
瘘,2疒娄,
弦,2弓玄,
瘸,3疒加肉,
坶,2土母,
瘶,2疒欶,
瘵,2疒祭,
瘴,2疒章,
瘳,2疒翏,
棿,2木兒,
瘗,2疒夹,
瘰,2疒累,
愚,2禺心,
瘆,2疒参,
瘭,2疒票,
瘩,2疒荅,
瘨,2疒真,
疟,3疒匸一,
瘦,2疒叟,
瘥,2疒差,
畿,4幺幺戈田,2幾田,
瘣,2疒鬼,
瘢,2疒般,
宥,2宀有,
瘠,2疒脊,
瘞,2疒座,
瘝,2疒眔,
瘜,2疒息,
瘛,2疒恝,
瘚,2疒欮,
瘙,2疒蚤,
瘖,2疒音,
甼,2田丁,
瘔,2疒苦,
瘐,2疒臾,
吕,2口口,
瘎,2疒甚,
疡,4疒弓丿丿,
瘌,2疒剌,
疯,2疒风,
瘊,2疒侯,
戟,3十早戈,
瘈,2疒契,
瘄,2疒昔,
瘃,2疒豖,
痖,2疒亚,
瘁,2疒卒,
瘀,2疒於,
痿,2疒委,
痾,2疒阿,
拽,2才曳,
痼,2疒固,
痻,2疒昏,
痺,2疒卑,
痹,2疒畀,
痸,2疒制,
痷,2疒奄,
撩,2才尞,
痵,2疒季,
敤,2果攴,
麻,2广林,
痱,2疒非,
痰,2疒炎,
惷,2春心,
捗,2才步,
旖,4方丿一奇,
堵,2土者,
仿,2亻方,
嘎,2口戛,
孤,2子瓜,
娼,2女昌,
宦,2宀臣,
悸,2忄季,
峤,2山乔,
幮,2巾廚,
屝,2尸非,
嵭,2山旁,
庇,2广比,
岩,2山石,
嫱,2女啬,
右,3一丿口,
渫,2氵枼,
从,2人人,
忠,2中心,
嵬,2山鬼,
匾,2匚扁,
咄,2口出,
尥,2尢勺,
垡,2伐土,
家,2宀豕,
恳,2艮心,
烈,2列灬,
掑,2才其,
喰,2口食,
且,2月一,
嬓,2女敫,
室,2宀至,
痭,2疒朋,
徰,3彳正正,
方,2亠刀,
嵮,2山真,
屟,2尸枼,
延,3廴丿止,
承,2氶三,
敌,2舌攵,
感,2咸心,
接,2才妾,
加,2力口,
坑,2土亢,
居,2尸古,
劣,2少力,
傃,2亻素,
庖,2广包,
嬉,2女喜,
勓,2皆力,
嬔,3女免生,
娧,2女兑,
擞,2才数,
徶,2彳敝,
愔,2忄音,
痩,3疒申又,
嬛,2女睘,
惭,2忄斩,
中,2口丨,
堆,2土隹,
孕,2乃子,
囱,3丶囗夕,
痧,2疒沙,
坌,2土分,
寡,3宀直分,
傩,2亻难,
拘,2才句,
啃,2口肯,
佒,2亻央,
叫,2口丩,
嵊,2山乘,
庥,2广休,
堉,2土育,
娭,2女矣,
市,2亠巾,
勚,2贳力,
刃,2刀丶,
尚,3小冂口,
愖,2忄甚,
徸,2彳童,
捵,2才典,
仓,2人?,
屪,2尸尞,
痦,2疒吾,
痥,1,2疒兑,3病兑,
怪,2忄圣,
垩,2亚土,
痣,2疒志,
傺,2亻祭,
匮,2匚贵,
垦,2艮土,
咝,2口丝,
佔,2亻占,
卵,3卯丶丶,4匸丿丶卪,
姥,2女老,
痢,2疒利,
娮,2女言,
搜,2才叟,
恃,2忄寺,
喿,4口口口木,
妊,2女壬,
兄,2口儿,
弊,2敝廾,
屧,3尸彳枼,
字,2宀子,
刂,2丨亅,
痡,2疒甫,
匙,2是匕,
底,2广氐,
哐,2口匡,
傇,2亻茸,
痠,2疒夋,
局,3尸?口,
壴,2十豆,4士口丷一,
嫜,2女章,
吿,2牛口,
手,3丿二亅,
弥,2弓尔,
勗,2日助,
凶,2凵乂,
懻,2忄冀,
徴,4彳山王攵,
俗,2亻谷,
妥,2爫女,
刈,2乂刂,
吩,2口分,
冈,2冂乂,
宰,2宀辛,
幼,2幺力,
吃,2口乞,
丛,2从一,
傉,2亻辱,
孔,2子乙,
嶂,2山章,
庵,2广奄,
壑,6卜冖一谷又土,
咀,2口且,
壵,3士士士,
勺,2勹丶,
呎,2口尺,
痞,2疒否,
嬷,2女麽,
以,3□丶人,
栚,2木关,
嗽,2口欶,3口束欠,
嵹,2山強,
愙,2客心,
傏,2亻唐,
冓,2井再,
庾,2广臾,
嶙,2山粦,
拮,2才吉,
痜,2疒禿,
仍,2亻乃,
旁,4亠丷冖方,
弛,2弓也,
姓,2女生,
痛,2疒甬,
囤,2囗屯,
栛,2木劦,
岗,2山冈,
苏,2艹办,
娵,2女取,
嵺,2山翏,
屰,3丷一屮,
庅,2广么,
哉,3土戈口,2?口,
嵩,2山高,
庠,2广羊,
咴,2口灰,
勠,2翏力,
痚,2疒孝,
嗃,2口高,
痉,2疒圣,
徽,4彳山糸攵,
收,2丩攵,
暝,2日冥,
日,2口丶,
柙,2木甲,
普,2丷晋,
嬖,2辟女,
恼,4忄亠乂凵,
埲,2土奉,
痘,2疒豆,
仁,2亻二,
墒,2土商,
痗,2疒每,
崤,2山肴,
嗯,2口恩,
痕,2疒艮,
伻,2亻平,
朗,2良月,
潦,2氵尞,
勅,2束力,
榕,2木容,
枧,2木见,
匪,2匚非,
厥,2厂欮,
偈,2亻曷,
凰,2几皇,
凼,2凵水,
剿,2巢刂,
妓,2女支,
惾,4忄凶八夂,
痔,2疒寺,
幦,2辟巾,
八,2丿乁,
乘,2禾北,3禾丬匕,
允,2厶儿,
帐,2巾长,
媸,2女蚩,
埳,2土臽,
伤,4亻丿一力,
人,2丿乀,
嵣,2山唐,
屔,2丘尼,
奘,2壯大,
了,2乛亅,
崾,2山要,
勆,2良力,
涫,2氵官,
姿,2次女,
樕,2木欶,
偎,2亻畏,
厮,3厂斯廝,
喝,2口曷,
杓,2木勺,
叭,2口八,
惿,2忄是,
慈,2茲心,
捝,2扌兑,
嫠,4未攵厂女,
嬑,2女意,
侨,2亻乔,
巳,3?一乚,
佄,2亻甘,
寥,2宀翏,
崴,2山威,
勎,2坴力,
偃,2亻匽,3亻匚妟,4亻匚日女,5人匚日女,
渡,2氵度,
忌,2己心,
痎,2疒亥,
先,3丿土儿,
杖,2木丈,
尤,2尢丶,4一丿乚丶,
壬,2丿士,
巧,2工万,
痍,2疒夷,
喯,2口奔,
埾,2取土,
嗳,2口爱,
崛,2山屈,
奕,2亦大,
派,3氵厂氏,2氵?,
刮,2舌刂,
何,2亻可,
咨,2次口,
嘉,4吉丷一加,5士口丷一加,
栂,2木母,
凵,3丨一丨,
惴,2忄耑,3忄山而,
捪,2才昏,
参,3厶大彡,
仙,2亻山,
幭,2巾蔑,
恝,3丰刀心,
愊,2忄畐,
徬,2彳旁,
嬏,2女番,
屘,2尾子,
嫔,2女宾,
痊,2疒全,
任,2亻壬,
嵘,2山荣,
勌,2卷力,
梦,3木木夕,
奈,2大示,
熛,2火票,
傥,2亻党,
溙,2氵泰,
枷,2木加,
幌,2巾晃,
断,4丨一米斤,
樚,2木鹿,
孜,2子攵,
废,2广发,
盐,3土卜皿,
椅,2木奇,
懱,2忄蔑,
捥,2才宛,
愄,2忄畏,
症,2疒正,
形,2开彡,
屚,2尸雨,
上,3丶丨一,
娡,2女志,
壨,5田田田田土,
嫖,2女票,
呁,2口勻,
嵛,2山俞,
偼,2亻疌,
孟,2子皿,
痆,2疒尼,
呶,2口奴,
惶,2忄皇,
傧,2亻宾,
固,2囗古,
堤,2土是,
刺,2朿刂,3木冂刂,
病,2疒丙,
拖,4才丿一也,
痄,2疒乍,
嵰,2山兼,
商,5亠丷冂儿口,3亠丷冏,
徱,2彳票,
嫦,2女常,
捯,2才到,
庀,1匕,
嵯,2山差,
撂,2才畧,3手田各,
痃,2疒玄,
尴,2尢监,
捞,2才劳,
嘞,2口勒,
呦,2口幼,
偬,2亻怱,
佉,2亻去,
仗,2亻丈,
勔,2面力,
喴,2口威,
咸,3戊一口,
壱,3士冖匕,
娨,2女旱,
痂,2疒加,
嵱,2山容,
徲,2彳犀,
币,2一巾,
仆,2亻卜,
嫣,2女焉,
匆,2勿丶,
斢,2黃斗,
崽,2山思,
桊,3丷夫木,2?木,
咛,2口宁,
客,2宀各,
就,2京尤,
尢,2一人,3一丿乚,
朝,4十日十月,2車月,
偻,2亻娄,
佊,2亻皮,
冇,3一丿冂,
嬘,2女遂,
娪,2女吾,
广,3丶一丿,
兮,2八丂,
恒,2忄亘,
姐,2女且,
疿,2疒弗,
掴,2才国,
哜,2口齐,
噔,2口登,
佱,3亻一正,
囜,2囗厶,
呩,2口示,
檩,2木禀,
摄,2才聂,
娽,2女录,
夅,3夂匸丨,
堘,4土丷夫土,3土?土,
忈,2二心,
廨,2广解,
疾,2疒矢,
噍,2口焦,
咻,2口休,
戓,2戈口,
多,2夕夕,
圯,2土巳,
疼,2疒冬,
帚,3彐冖巾,
疻,2疒只,
氥,2气西,
疺,2疒乏,
库,2广车,
傕,2亻隺,
冟,2冖皂,
疹,3疒人彡,
佮,2亻合,
嗋,2口脅,
疸,2疒旦,
勦,2巢力,
呧,2口氐,
疷,2疒氐,
堗,2土突,
疶,2疒世,
忇,2忄力,
疵,2疒此,
疴,2疒可,
意,2音心,
椸,2木施,
卩,2丨?,
坂,2土反,
汆,2入水,
捺,2才奈,
疳,2疒甘,
冕,2日勉,3冂二勉,
噜,2口鲁,
徉,2彳羊,
漆,2氵桼,
佺,2亻全,
屸,2山工,
嬬,2女需,
庣,2广兆,
柔,2矛木,
厢,3厂相廂,
囩,2囗云,
婄,2女咅,
夌,3土八夂,
俞,4人一月刂,
垫,2执土,
忕,2忄大,
疱,2疒包,
叉,2又丶,
巽,3己己共,
劂,2厥刂,
坫,2土占,
樶,2木最,
桠,2木亚,
茔,3艹冖土,
捭,2才卑,
徙,2彳歨,3彳止疋,
嚆,2口蒿,
呮,2口只,
嗘,2口奚,
佹,2亻危,
培,2土咅,
枢,2木区,
屾,2山山,
嶆,2山曹,
囨,2囗不,
堟,2土彖,
亦,4亠丿亅八,
册,3??一,
曟,2晶辰,
搬,2才般,
忔,2忄乞,
夺,2大寸,
戞,3百冖戈,
坻,2土氐,
捩,2才戾,3手户犬,
哥,2可可,
冁,2单展,
嗗,2口骨,
呭,2口世,
勫,2番力,
喷,2口贲,
哝,2口农,
噫,2口意,
怄,2忄区,
庡,2广衣,
嶅,2敖山,
屽,2山干,
疫,2疒殳,
婂,2女帛,
晴,2日青,
殒,2歹员,
典,2曲八,
充,2亠允,
变,2亦又,
愬,2朔心,
忓,2忄干,
兼,6丷一肀丨丨八,
濈,2氵戢,
哚,2口朵,
告,2牛口,
査,2木且,
呬,2口四,
忉,2忄刀,
冧,2冖林,
奇,2大可,
佷,2亻艮,
梨,2利木,
栟,2木并,
庝,2广冬,
獒,2敖犬,
屼,2山兀,
囦,2囗水,
堜,2土柬,
寸,3一亅丶,
崇,2山宗,
宙,2宀由,
戜,2戈呈,
墟,2土虚,
忎,2千心,
惧,2忄具,
垆,2土卢,
哄,2口共,
卒,3亠人十,
勲,2動灬,
栮,2木耳,
佩,3亻几帀,
欔,2木矍,
徜,2彳尚,
咪,2口米,
垮,2土夸,
五,3二丨?,
庪,2广技,
戨,2哥戈,
愲,2忄骨,
叔,3上小又,2尗又,
儒,2亻需,
店,2广占,
嗠,2孚各,
堧,2土耎,
彦,4亠丷厂彡,
疥,2疒介,
戒,2廾戈,
坨,2土它,
掮,2才肩,
侁,2亻先,
冂,2丨乙,
夔,6丷一止自卩夂,
其,3甘一八,
彗,3丰丰彐,
忡,2忄中,
冷,2冫令,
弯,2亦弓,
射,2身寸,
撽,2才敫,
卿,3匸丿即,
曣,2日燕,
嗞,2口兹,
囮,2囗化,
堦,2土皆,
婈,2女夌,
卞,2丶下,
岅,2山反,
于,2二亅,
帝,4亠丷冖巾,
疣,2疒尤,
宗,2宀示,
刳,2夸刂,
椮,2木参,
疢,2疒火,
疞,2疒亏,
愗,2敄心,
疏,4疋亠厶川,2疋?,
佰,2亻百,
庹,3广廿尺,
嵴,2山脊,
内,2冂人,
哒,2口达,
堌,2土固,
囏,3革大喜,
暾,2日敦,
悔,2忄每,
枵,2木号,
疜,2疒下,
嬲,3男女男,
佖,2亻必,
掌,3尚口手,
役,2彳殳,
折,2才斤,
咱,2口自,
疙,2疒乞,
敦,2享攵,
坟,2土文,
嬞,2女董,
必,2心丿,
廒,2广敖,
疘,2疒工,
冑,2由月,3由冂二,
嫩,2女敕,
孚,2爫子,
堎,2土夌,
嗁,2口虒,
圳,2土川,
价,2亻介,
佡,2亻仚,
嘹,2口尞,
嶷,2山疑,
官,2宀?,
斵,3卯亞斤,
庌,2广牙,
忁,5彳日出大水,
娹,2女弦,
屴,2山力,
嗈,2口邕,
幺,2?厶,
孥,2奴子,
冝,2冖且,
圹,2土广,
截,3土戈隹,2?隹,
回,2囗口,
噗,2口菐,
召,2刀口,
再,4一冂十一,
忿,2分心,
屹,2山乞,
厕,2厂则,
侈,2亻多,
崔,2山隹,
庍,2广斤,
愡,2忄怱,
忂,2彳瞿,
娺,2女叕,
夁,3士罒固,
刨,2包刂,
少,2小丿,
佭,2亻夅,
尕,2乃小,
冞,2冖米,
劫,2去力,
假,2亻叚,
毁,3臼工殳,
圬,2土亏,
嘭,2口彭,
嶝,2山登,
抠,2才区,
哓,2口尧,
哆,2口多,
剞,2奇刂,
疓,2疒乃,
尺,2尸乀,
无,2一尢,
庈,2广今,
疑,4匕矢?疋,
壾,2壴巨,
娷,2女垂,
妻,3一肀女,
疐,4十冖田疋,
冘,2冖人,3冖丿乚,
勡,2票力,
圪,2土乞,
擂,2才雷,
恨,2忄艮,
哔,2口毕,
嫁,2女家,
杠,2木工,
弟,3丷弔丿,4丷弓丨丿,
耻,2耳止,
堰,2土匽,
戄,2忄矍,
忀,2彳襄,
屳,2入山,
疎,2疋束,
娸,2女其,
壿,2土尊,
堓,2土岸,
冗,2冖几,
呡,2口民,
廪,2广禀,
倪,2亻兒,
佪,2亻回,
具,3目一八,
揶,2才耶,
咿,2口伊,
噢,2口奥,
哼,2口享,
坜,2土历,
份,2亻分,
周,3冂土口,
摧,2才崔,
攒,2才赞,
暨,2既旦,
疍,2疋旦,
併,2亻并,
榉,2木举,
塑,2朔土,
囥,2囗亢,
嗐,2口害,
孢,2子包,
堛,2土畐,
嬨,2女慈,
娿,2阿女,
屻,2山刃,
忋,2忄己,
庛,2广此,
寇,3宀元攴,
儡,2亻畾,4亻田田田,
噙,2口禽,
哌,3口厂氏,
卉,2十廾,
斻,2方亢,
垛,2土朵,
封,3土土寸,2圭寸,
疋,3乛卜人,
叠,2叒冝,
疉,3畾宀彑,
写,2冖与,
屋,2尸至,
勨,2象力,
呪,2口兄,
奢,2大者,
夆,2夂丰,
娾,2女厓,
孳,2兹子,
妮,2女尼,
幂,4冖日大巾,
庘,2广甲,
廛,4广里儿土,
垒,2厽土,4厶厶厶土,
嘬,2口最,
捃,2才君,
佘,2人示,
囻,2囗民,
弪,2弓圣,
咇,2口必,
企,2人止,
审,2宀申,
婑,2女委,
梭,2木夋,
拆,2才斥,
仇,2亻九,
别,2另刂,
大,2人一,
敷,2旉攵,3甫方攴,
扼,2才厄,
仳,2亻比,
惑,2或心,
垓,2土亥,
俭,2亻佥,
掾,2才彖,
唑,2口坐,
囹,2囗令,
傫,2亻累,
侎,2亻米,
尿,2尸水,
囸,2囗正,
乞,3丿一乙,
咅,2立口,
婐,2女果,
唔,2口吾,
堭,2土皇,
垌,2土同,
岎,2山分,
夙,2几歹,
序,2广予,
畴,2田寿,
丑,4?一丨一,
域,2土或,
凋,2冫周,
厄,2厂?,
夫,2二人,
疆,3弓土畺,
候,5亻丨乛一矢,2侯丨,
或,3口一戈,
掘,2才屈,
框,2木匡,
凁,2冫束,
侓,2亻聿,
屙,2尸阿,
婘,2女卷,
屦,3尸彳娄,
匃,2勹亾,
忳,2忄屯,
婉,2女宛,
恬,2忄舌,
岟,2山央,
否,2不口,
尊,2酋寸,
雕,2周隹,
垧,2土向,
仞,2亻刃,
兖,2亠兊,
摒,2才屏,
唣,2口皂,
侘,2亻宅,
埋,2土里,
囵,2囗仑,
烐,2火舟,
弩,2奴弓,
丘,2厂工,3厂丅一,
夦,2甚多,
疄,2田粦,
损,2才员,
咑,2口打,
勿,3勹丿丿,
愽,2忄尃,
戹,2户乙,
宛,2宀夗,
疃,2田童,
岞,2山乍,
嶖,2山翕,
庼,2广顷,
娥,2女我,
佛,2亻弗,
叼,2口刁,
吼,2口孔,
伢,2亻牙,
桂,2木圭,
攫,2才瞿,
唧,2口即,
摅,2扌虑,
吗,2口马,
囿,2囗有,
怏,2忄央,
婖,2女忝,
夣,5亠厶罒冖夕,
堳,2土眉,
圂,2囗豕,
嗸,2敖口,
咍,2口台,
弼,3弓百弓,
坯,2土丕,
掯,2才肯,
削,2肖刂,
忰,2忄卆,
各,2夂口,
伥,2亻长,
楐,2木界,
增,2土曾,
嘱,2口属,
傰,2亻崩,
圉,2囗幸,
怫,2忄弗,
埚,2土呙,
击,2二山,
搛,2才兼,
泅,2氵囚,
堲,2即土,
啮,2口齿,
疁,2田翏,
庿,2广苗,
婿,2女胥,
忯,2忄氐,
姻,2女因,
岕,2山介,
扶,2才夫,
振,2才辰,
忽,2勿心,
垴,4土亠乂凵,
傣,2亻泰,
亳,4亠口冂乇,
伛,2亻区,
唏,2口希,
傯,2亻悤,
泷,2氵龙,
怦,2忄平,
仅,2亻又,
囫,2囗勿,
畽,2田重,
婝,2女定,
嶜,4山旡旡日,2山朁,
岥,2山皮,
弭,2弓耳,
孽,2薛子,
慃,2忄翁,
忩,2公心,
嘂,3吕丩吕,5口口丩口口,
媵,4月丷夫女,3月?女,
乎,4丿丷一亅,
佐,2亻左,
孵,2卵孚,
吊,2口巾,
侞,2亻如,
掹,2才孟,
怍,2忄乍,
唪,2口奉,
圄,2囗吾,
摁,2才恩,
埕,2土呈,
婶,2女审,
属,2尸禹,
岤,2山穴,
启,2户口,
凓,2冫栗,
堹,2土重,
夲,2大十,
刽,2会刂,
呼,2口乎,
憎,2忄曾,
喻,2口俞,
主,2丶王,
呆,2口木,
圜,2囗睘,
喵,2口苗,
怊,2忄召,
吏,3一口乂,4一口丿乀,
畺,5一田一田一,3三田田,
埙,2土员,
搠,2才朔,
剪,2前刀,
侩,2亻会,
